local,visitor,period,time,player,action,side,score_home,score_away
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:46,"TOMANN, KAUR",Def Rebound (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,09:48,"NIANG, CHEICKH",Missed Two Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,1er Cuarto,10:00,,,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:01,"PLACINSCHI, CESARE",Missed Three Pointer (0/1 - 2 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"PLACINSCHI, CESARE",Def Rebound (3),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"TOMANN, KAUR",Missed Free Throw (2/4 - 6 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"TOMANN, KAUR",Missed Free Throw (2/3 - 6 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"TOMANN, KAUR",Foul Drawn (2),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"LUMENA, PRINCE",Foul (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:02,"TOMANN, KAUR",Two Pointer (2/4 - 6 pt),U18 Next Gen Team Belgrade,22,38
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:16,"DEFOUNDOUX, SACHA",Steal (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:18,"HASSAN, PATRICK",Turnover (3),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:24,"MACHETTI, MARIO",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:24,"PLACINSCHI, CESARE",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:24,"CLAPS, MATTIA",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:24,"NIANG, CHEICKH",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:24,,Time Out (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:25,"BOTTELLI, FEDERICO",Assist (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:25,"DEFOUNDOUX, SACHA",Three Pointer (2/2 - 6 pt),U18 Next Gen Team Belgrade,22,36
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"BOTTELLI, FEDERICO",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"TOWO-NANSI, AARON",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"PLACINSCHI, CESARE",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"CLAPS, MATTIA",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"TOWO-NANSI, AARON",Foul Drawn (2),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:27,"PLACINSCHI, CESARE",Foul (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:44,"ACUNZO, THOMAS",Def Rebound (2),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:47,"NIANG, CHEICKH",Missed Three Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,00:59,"LUMENA, PRINCE",Def Rebound (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:03,"TOMANN, KAUR",Missed Three Pointer (0/1 - 4 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:27,"PRATO, IVAN",Def Rebound (4),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:31,"DORIGOTTI, NICOLA",Missed Three Pointer (0/2 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:36,"NIANG, CHEICKH",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:38,"TOWO-NANSI, AARON",Missed Two Pointer (0/2 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:50,"HASSAN, PATRICK",Turnover (2),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,01:58,"HASSAN, PATRICK",Off Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:04,"HASSAN, PATRICK",Missed Three Pointer (2/3 - 8 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:19,"DEFOUNDOUX, SACHA",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:19,"RANDUSKA, BRUNO",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:19,"FALL, OUMAR",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:19,"LUMENA, PRINCE",In,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:21,,Turnover (1),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:24,"PRATO, IVAN",Def Rebound (3),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:30,"NIANG, CHEICKH",Missed Two Pointer (0/3 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:36,"HASSAN, PATRICK",Def Rebound (1),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:39,"RANDUSKA, BRUNO",Missed Three Pointer (0/1 - 0 pt),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:54,"PRATO, IVAN",Def Rebound (2),U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,02:57,"DORIGOTTI, NICOLA",Missed Three Pointer (0/1 - 0 pt),U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,03:05,"TOMANN, KAUR",In,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,03:05,"KATANOVIC, BORNA",Out,U18 Next Gen Team Belgrade,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,03:05,"MACHETTI, MARIO",Out,U18 Dolomiti Energia Trento,,
U18 Dolomiti Energia Trento,U18 Next Gen Team Belgrade,2º Cuarto,03:05,"DORIGOTTI, NICOLA",In,U18 Dolomiti Energia Trento,,
