local,visitor,period,time,player,action,side,score_home,score_away
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,09:40,"PLACINSCHI, CESARE",Missed Two Pointer (3/5 - 8 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,10:00,"NIANG, CHEICKH",In,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,3er Cuarto,10:00,"DORIGOTTI, NICOLA",Out,U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:05,"KOJIC, ALEKSA",Def Rebound (3),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:09,"MACHETTI, MARIO",Missed Three Pointer (3/12 - 13 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:27,"BOJOVIC, LUKAS NIKOLA",Assist (4),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:27,"ISAILOVIC, STEFAN",Two Pointer (4/5 - 8 pt),U18 Partizan Mozzart Bet Belgrade,81,66
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:33,"KOJIC, ALEKSA",Def Rebound (2),U18 Partizan Mozzart Bet Belgrade,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:36,"DORIGOTTI, NICOLA",Missed Three Pointer (2/6 - 6 pt),U18 Dolomiti Energia Trento,,
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:48,"KOJIC, ALEKSA",Free Throw In (2/4 - 13 pt),U18 Partizan Mozzart Bet Belgrade,79,66
U18 Partizan Mozzart Bet Belgrade,U18 Dolomiti Energia Trento,4º Cuarto,00:48,"KOJIC, ALEKSA",Free Throw In (1/3 - 12 pt),U18 Partizan Mozzart Bet Belgrade,78,66
