local,visitor,period,time,player,action,side,score_home,score_away
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:11,"LONATI, ACHILLE",Missed Three Pointer (0/1 - 0 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:24,"CORTELLINO, GIOVANNI",Def Rebound (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:26,"BIKIC, JOVAN",Missed Two Pointer (0/1 - 2 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:33,"STOJKOVIC, LAZAR",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:35,"GARAVAGLIA, DIEGO",Missed Two Pointer (1/2 - 6 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"SUIGO, LUIGI",Def Rebound (3),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"BIKIC, JOVAN",Missed Free Throw (2/4 - 2 pt),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"BIKIC, JOVAN",Free Throw In (2/3 - 2 pt),U18 Crvena Zvezda Belgrade,17,9
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"CECCATO, MATTIA",Out,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"KAREM, OMAR",In,U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"BIKIC, JOVAN",Foul Drawn (3),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:44,"CECCATO, MATTIA",Foul (2),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:48,"BIKIC, JOVAN",Foul Drawn (2),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:48,"CECCATO, MATTIA",Foul (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,05:57,"LONATI, ACHILLE",Assist (2),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:00,"GARAVAGLIA, DIEGO",Three Pointer (1/1 - 6 pt),U18 EA7 Emporio Armani Milan,17,8
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:03,"CORTELLINO, GIOVANNI",Off Rebound (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:05,"CECCATO, MATTIA",Missed Two Pointer (0/1 - 0 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:15,"PAVLOVIC, NOVAK",Assist (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:16,"STOJKOVIC, LAZAR",Two Pointer (1/3 - 2 pt),U18 Crvena Zvezda Belgrade,14,8
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:35,"GARAVAGLIA, DIEGO",Free Throw In (1/2 - 3 pt),U18 EA7 Emporio Armani Milan,14,6
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:35,"GARAVAGLIA, DIEGO",Missed Free Throw (0/1 - 2 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:35,"GARAVAGLIA, DIEGO",Foul Drawn (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:35,"NEDELJKOVIC, ALEKSEJ",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:45,"PAVLOVIC, NOVAK",Two Pointer (1/1 - 2 pt),U18 Crvena Zvezda Belgrade,13,6
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:55,"STOJKOVIC, LAZAR",Foul Drawn (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,06:55,"CORTELLINO, GIOVANNI",Foul (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:09,"GARAVAGLIA, DIEGO",Two Pointer (1/1 - 2 pt),U18 EA7 Emporio Armani Milan,13,4
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:14,"GARAVAGLIA, DIEGO",Steal (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:16,"BIKIC, JOVAN",Turnover (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:35,"BIKIC, JOVAN",Def Rebound (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:35,"SUIGO, LUIGI",Missed Free Throw (0/1 - 8 pt),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:35,"SUIGO, LUIGI",Foul Drawn (1),U18 EA7 Emporio Armani Milan,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:35,"PAVLOVIC, NOVAK",Foul (1),U18 Crvena Zvezda Belgrade,,
U18 EA7 Emporio Armani Milan,U18 Crvena Zvezda Belgrade,1er Cuarto,07:36,"SUIGO, LUIGI",Two Pointer (4/5 - 8 pt),U18 EA7 Emporio Armani Milan,11,4
