period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,04:28,"GARAVAGLIA, DIEGO",FTM,U18 EA7 Emporio Armani Milan,12,17,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:28,"GARAVAGLIA, DIEGO",FTM,U18 EA7 Emporio Armani Milan,12,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:12,"EL HADJI, MBOW",PF,U18 EA7 Emporio Armani Milan,12,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:12,"ARTMENKO, GABRIEL",PFRecShot,U18 Maccabi Tel Aviv,12,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:12,"ARTMENKO, GABRIEL",FTA,U18 Maccabi Tel Aviv,12,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:12,"ARTMENKO, GABRIEL",FTM,U18 Maccabi Tel Aviv,13,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,04:12,"LACHMANOVICH, ARBEL",AST,U18 Maccabi Tel Aviv,13,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,03:49,"GARAVAGLIA, DIEGO",3PA,U18 EA7 Emporio Armani Milan,13,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,03:46,"ARTMENKO, GABRIEL",DREB,U18 Maccabi Tel Aviv,13,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,03:34,"BARAK, ERAN",2PM,U18 Maccabi Tel Aviv,15,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,03:34,"SHALMON, IFTAH",AST,U18 Maccabi Tel Aviv,15,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
1,03:34,TEAM,TO,U18 EA7 Emporio Armani Milan,15,18,"ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","STOLLER, ROM","EL HADJI, MBOW","GARAVAGLIA, DIEGO","KAREM, OMAR","LONATI, ACHILLE","SUIGO, LUIGI"
