period,time,player,action_code,side,score_home,score_away,homeplayer1,homeplayer2,homeplayer3,homeplayer4,homeplayer5,awayplayer1,awayplayer2,awayplayer3,awayplayer4,awayplayer5
1,05:08,"LACHMANOVICH, ARBEL",PFRec,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,04:49,"ARTMENKO, GABRIEL",2PA,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,04:47,"PLACINSCHI, CESARE",DREB,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,04:25,"TRIGGIANI, TOBIA",3PA,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,04:22,"ARTMENKO, GABRIEL",DREB,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","NIANG, CHEICKH","PLACINSCHI, CESARE","TRIGGIANI, TOBIA"
1,04:03,"LACHMANOVICH, ARBEL",TOV,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,04:01,"HASSAN, PATRICK",STL,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:46,"PLACINSCHI, CESARE",2PA,U18 Dolomiti Energia Trento,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:44,"SHALMON, IFTAH",DREB,U18 Maccabi Tel Aviv,9,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:35,"SHALMON, IFTAH",2PM,U18 Maccabi Tel Aviv,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:18,"HASSAN, PATRICK",3PA,U18 Dolomiti Energia Trento,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:16,"ARTMENKO, GABRIEL",DREB,U18 Maccabi Tel Aviv,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:09,"LACHMANOVICH, ARBEL",3PA,U18 Maccabi Tel Aviv,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:06,"FALL, OUMAR",DREB,U18 Dolomiti Energia Trento,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:03,"GOLD, TAMIR",PF,U18 Maccabi Tel Aviv,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,03:03,"MACHETTI, MARIO",PFRec,U18 Dolomiti Energia Trento,11,13,"ARTMENKO, GABRIEL","BARAK, ERAN","GOLD, TAMIR","LACHMANOVICH, ARBEL","SHALMON, IFTAH","FALL, OUMAR","HASSAN, PATRICK","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:57,"LACHMANOVICH, ARBEL",PF,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:57,"HASSAN, PATRICK",PFRec,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:43,"LUMENA, PRINCE",2PA,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:41,"LACHMANOVICH, ARBEL",DREB,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:33,"ARTMENKO, GABRIEL",2PA,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:30,"LUMENA, PRINCE",DREB,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:22,"PLACINSCHI, CESARE",3PA,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:20,"ARTMENKO, GABRIEL",DREB,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:04,"LACHMANOVICH, ARBEL",2PA,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:04,"LACHMANOVICH, ARBEL",BLKRec,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:03,"TRIGGIANI, VITTORIO",BLK,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,02:01,"MACHETTI, MARIO",DREB,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,01:59,"PLACINSCHI, CESARE",TOV,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","BARAK, ERAN","LACHMANOVICH, ARBEL","SHALMON, IFTAH","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","PLACINSCHI, CESARE","TRIGGIANI, VITTORIO"
1,01:35,"ARTMENKO, GABRIEL",2PA,U18 Maccabi Tel Aviv,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","DODO, NITAY","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CURBELO, VALENTIN","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","TRIGGIANI, VITTORIO"
1,01:33,"CURBELO, VALENTIN",DREB,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","DODO, NITAY","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CURBELO, VALENTIN","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","TRIGGIANI, VITTORIO"
1,01:16,"TRIGGIANI, VITTORIO",2PA,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","DODO, NITAY","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CURBELO, VALENTIN","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","TRIGGIANI, VITTORIO"
1,01:13,"TRIGGIANI, VITTORIO",OREB,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","DODO, NITAY","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CURBELO, VALENTIN","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","TRIGGIANI, VITTORIO"
1,01:13,"TRIGGIANI, VITTORIO",2PA,U18 Dolomiti Energia Trento,11,13,"AGAMI, ELI","ARTMENKO, GABRIEL","DODO, NITAY","LACHMANOVICH, ARBEL","SHALMON, IFTAH","CURBELO, VALENTIN","HASSAN, PATRICK","LUMENA, PRINCE","MACHETTI, MARIO","TRIGGIANI, VITTORIO"
